	labels	answer	Object1	Object2	CommonObj	Aspect	text	preds	prob: Neutral	prob: objekt1	prob: objekt2
1086	0	Человеко-собаки, среди которых, как говорят, есть и люди с высшим образованием, уже взрослыми понявшие свою истинную суть, сами с готовностью рассказывают о себе, сохраняя особую, несколько заикающуюся манеру речи.	собак	люд			Человеко-[FIRST_ENTITY], среди которых, как говорят, есть и [SECOND_ENTITY] с высшим образованием, уже взрослыми понявшие свою истинную суть, сами с готовностью рассказывают о себе, сохраняя особую, несколько заикающуюся манеру речи.	0	0.9984251	0.000919769	0.0006550592
1087	0	Напомним, что dark souls 2 выйдет в этом году на playstation 3, xbox 360 и пк и перед ней будет стоять сложная задача стать лучше dark souls, которая уже продала более 2 миллионов копий игры.	Xbox	PlayStation			Напомним, что dark souls 2 выйдет в этом году на [SECOND_ENTITY] 3, [FIRST_ENTITY] 360 и пк и перед ней будет стоять сложная задача стать лучше dark souls, которая уже продала более 2 миллионов копий игры.	0	0.99947816	0.00026104553	0.0002608131
1088	0	Прогноз на спорт ⚽ ежедневные бесплатные прогнозы на спорт, детальная аналитика 🏀 высокий процент свершаемости, ставки по футболу высшая актуальная оценка состояния команд. популярный во всем мире футбол, хоккей, баскетбол, а.	баскетбол	футбол			Прогноз на спорт ⚽ ежедневные бесплатные прогнозы на спорт, детальная аналитика 🏀 высокий процент свершаемости, ставки по [SECOND_ENTITY] высшая актуальная оценка состояния команд. популярный во всем мире [SECOND_ENTITY], хоккей, [FIRST_ENTITY], а.	0	0.9988979	0.0006336025	0.00046843325
1089	0	Чтобы эффект был максимальным, а вам было легче, начните с самого легкого (например, если решили отказаться от употребления кофеина, то сначала можно пить цикорий и постепенно переходить на чай).	коф	ча		кофеин	Чтобы эффект был максимальным, а вам было легче, начните с самого легкого (например, если решили отказаться от употребления [FIRST_ENTITY], то сначала можно пить цикорий и постепенно переходить на [SECOND_ENTITY]).	0	0.85865813	0.03180279	0.10953914
1090	0	Как правило, грунтуют губкой (спонжем) или кистью, и результаты очень друг от друга отличаются, и количество слоев – тоже грунтуем поверхность губкой — плюсы и минусы: + губкой грунтовать удобнее, быстрее, легче.	кист	спонж			Как правило, грунтуют губкой ([SECOND_ENTITY]) или [FIRST_ENTITY], и результаты очень друг от друга отличаются, и количество слоев – тоже грунтуем поверхность губкой — плюсы и минусы: + губкой грунтовать удобнее, быстрее, легче.	0	0.99951744	0.00023271676	0.00024980272
1091	2	Да, хотя воздействие кофеина зеленого чая более медленное, чем кофе, но длится намного дольше.	коф	ча		кофеин	Да, хотя воздействие [FIRST_ENTITY] зеленого [SECOND_ENTITY] более медленное, чем [FIRST_ENTITY], но длится намного дольше.	0	0.9960859	0.0024310655	0.0014830393
1092	1	Ясно, что в ближайшее время вряд ли кому-нибудь удастся потеснить windows, по крайней мере, linux пока с этим не слишком хорошо справляется.	windows	linux			Ясно, что в ближайшее время вряд ли кому-нибудь удастся потеснить [FIRST_ENTITY], по крайней мере, [SECOND_ENTITY] пока с этим не слишком хорошо справляется.	1	0.3112642	0.6712665	0.017469287
1093	2	Например, если у вас двухъядерный, гиперпоточный процессор и четырехъядерный процессор без ht, лучше выбрать четырехъядерный вариант.	двухъядерн	четырехъядерн	процессор		Например, если у вас [FIRST_ENTITY], гиперпоточный процессор и [SECOND_ENTITY] процессор без ht, лучше выбрать [SECOND_ENTITY] вариант.	0	0.9950421	0.0026408995	0.0023169687
1094	0	Кажется, все до сих пор говорят о ветеранах симпсоны и гриффины , но ни одна из них не была лучшей анимационной программой fox sunday night за последние годы.	гриффин	симпсон			Кажется, все до сих пор говорят о ветеранах [SECOND_ENTITY] и [FIRST_ENTITY] , но ни одна из них не была лучшей анимационной программой fox sunday night за последние годы.	0	0.99942625	0.00028698132	0.00028674607
1095	0	В комплекте к спонжу идет мыло для очищения спонжей и кистей с лавандой, которое тщательно вымывает остатки косметики, не повреждая инструменты.	кист	спонж			В комплекте к [SECOND_ENTITY] идет мыло для очищения [SECOND_ENTITY] и [FIRST_ENTITY] с лавандой, которое тщательно вымывает остатки косметики, не повреждая инструменты.	0	0.999468	0.00026651486	0.00026549
1096	0	Какие машины бизнес-класса: тойота камри, ниссан теана, форд мондео, хундай соната, мерседес e - лучший выбор.	форд	тойот			Какие машины бизнес-класса: [SECOND_ENTITY] камри, ниссан теана, [FIRST_ENTITY] мондео, хундай соната, мерседес e - лучший выбор.	0	0.99947006	0.00026577906	0.00026417695
1097	0	И даже так лучше: cyberpunk 2077 запустили на nintendo switch через google stadia cyberpunk 2077 на ps4 и xbox one вышла, мягко говоря, сырой.	ps4	xbox, one			И даже так лучше: cyberpunk 2077 запустили на nintendo switch через google stadia cyberpunk 2077 на [FIRST_ENTITY] и [SECOND_ENTITY] вышла, мягко говоря, сырой.	0	0.99952614	0.00021923751	0.00025458809
1098	0	Дмитревский по высочайшему повелению ездил в париж и лондон, в первый раз «для усовершенствования», а во второй – чтобы набрать французскую труппу для петербурга.	лондон	париж			Дмитревский по высочайшему повелению ездил в [SECOND_ENTITY] и [FIRST_ENTITY], в первый раз «для усовершенствования», а во второй – чтобы набрать французскую труппу для петербурга.	0	0.9995277	0.00022385291	0.0002484399
1099	1	Linux – это полностью бесплатная операционная система, которая значительно отличается от windows и во многом в лучшую сторону.	windows	linux			[SECOND_ENTITY] – это полностью бесплатная операционная система, которая значительно отличается от [FIRST_ENTITY] и во многом в лучшую сторону.	1	0.0028913193	0.99650073	0.00060801575
1100	0	По совету братьев фёдор и остался в хоккее, хотя казалось – лучше у него получается в футболе и баскетболе.	баскетбол	футбол			По совету братьев фёдор и остался в хоккее, хотя казалось – лучше у него получается в [SECOND_ENTITY] и [FIRST_ENTITY].	0	0.999464	0.0002632865	0.00027271145
1101	1	Для любой женщины важно избегать переохлаждения, во время месячных лучшим выбором будут прокладки, а не тампоны.	тампон	прокладк			Для любой женщины важно избегать переохлаждения, во время месячных лучшим выбором будут [SECOND_ENTITY], а не [FIRST_ENTITY].	1	0.0014384043	0.9983039	0.0002577036
1102	0	Нанести кистью на очищенную кожу лица и шеи, (нанесение с нижней трети лица вверх бандажными движениями по массажным линиям) в два слоя, избегая области вокруг глаз и губ(глаза можно закрыть спонжем смоченным активатором или тоником).	кист	спонж			Нанести [FIRST_ENTITY] на очищенную кожу лица и шеи, (нанесение с нижней трети лица вверх бандажными движениями по массажным линиям) в два слоя, избегая области вокруг глаз и губ(глаза можно закрыть [SECOND_ENTITY] смоченным активатором или тоником).	0	0.99855477	0.0008644952	0.00058072596
1103	0	Собака год рождения: 1922, 1934, 1946, 1958, 1970, 1982, 1994, 2006 согласно японскому гороскопу, эти люди обладают лучшими человеческими чертами - верны, честны, внушают доверие тем, что могут хранить тайны.	собак	люд			[FIRST_ENTITY] год рождения: 1922, 1934, 1946, 1958, 1970, 1982, 1994, 2006 согласно японскому гороскопу, эти [SECOND_ENTITY] обладают лучшими человеческими чертами - верны, честны, внушают доверие тем, что могут хранить тайны.	0	0.99569917	0.002716711	0.0015840739
1104	0	Нанесение мы знаем, что лучше наносить основу при помощи спонжа или кисти, а не пальцами.	кист	спонж			Нанесение мы знаем, что лучше наносить основу при помощи [SECOND_ENTITY] или [FIRST_ENTITY], а не пальцами.	0	0.9995097	0.00024500635	0.000245322
1105	1	Ielts — 6.5 (минимум 5.5 в одном из компонентов), лучше его, хотя chevening принимает и toefl и trinity и pearsons, но для визы нужен будет ielts;	IELTS	TOEFL			[FIRST_ENTITY] — 6.5 (минимум 5.5 в одном из компонентов), лучше его, хотя chevening принимает и [SECOND_ENTITY] и trinity и pearsons, но для визы нужен будет [FIRST_ENTITY];	1	0.015832877	0.9827576	0.0014094244
1106	0	Втирку можно делать как пальцем, так и спонжем, аппликатором для теней, силиконовой кистью или чем-то еще подобного рода – выбирайте то, что вам удобнее.	кист	спонж			Втирку можно делать как пальцем, так и [SECOND_ENTITY], аппликатором для теней, силиконовой [FIRST_ENTITY] или чем-то еще подобного рода – выбирайте то, что вам удобнее.	0	0.99946743	0.0002714653	0.00026122003
1107	0	Владельцам труднее всего смириться с уменьшением залога.большинство людей приобретают собак, потому что хотят с ними крепких отношений.	собак	люд			Владельцам труднее всего смириться с уменьшением залога.большинство [SECOND_ENTITY] приобретают [FIRST_ENTITY], потому что хотят с ними крепких отношений.	0	0.9983229	0.0009577233	0.00071941235
1108	2	Все остальные подсластители, натуральные или искусственные, будут хуже по вкусу, чем тростниковый сахар.однако вкус белого кофе eversweett 3-в-1 без сахара легко усваивается.	искусствен, подсластител	бел, сахар			Все остальные подсластители, натуральные или [FIRST_ENTITY], будут хуже по вкусу, чем тростниковый [SECOND_ENTITY].однако вкус белого кофе eversweett 3-в-1 без сахара легко усваивается.	2	0.0011555015	0.0007439714	0.9981006
1109	1	Tig по сравнению с mig сварщики согласны с тем, что сварочные аппараты tig являются лучшим оборудованием для сварки алюминия.	mig	tig		сварк	[SECOND_ENTITY] по сравнению с [FIRST_ENTITY] сварщики согласны с тем, что сварочные аппараты [SECOND_ENTITY] являются лучшим оборудованием для сварки алюминия.	2	0.0013204833	0.00069133926	0.9979882
1110	0	Он обеспечивает улучшенную целостность и производительность по сравнению с aes, используемым в windows 7 и 8.	7	8	Windows	производительн	Он обеспечивает улучшенную целостность и производительность по сравнению с aes, используемым в windows [FIRST_ENTITY] и [SECOND_ENTITY].	0	0.9995401	0.00021974923	0.00024023082
1111	0	Такую кисть часто используют в паре со спонжем-яйцом для облегчения растушевки.	кист	спонж			Такую [FIRST_ENTITY] часто используют в паре со [SECOND_ENTITY]-яйцом для облегчения растушевки.	0	0.99890447	0.00063892786	0.00045651777
1112	0	Если женщина принимает противозачаточные таблетки, то ее организм, наоборот, удерживает кофеин дольше на четыре часа, по сравнению с женщинами, их не употребляющими.	коф	ча		кофеин	Если женщина принимает противозачаточные таблетки, то ее организм, наоборот, удерживает [FIRST_ENTITY] дольше на четыре [SECOND_ENTITY], по сравнению с женщинами, их не употребляющими.	0	0.9225626	0.05903667	0.018400801
1113	1	Наносить тональный крем лучше всего кистью или спонжиком, так покрытие будет более плотным.	кист	спонж			Наносить тональный крем лучше всего [FIRST_ENTITY] или [SECOND_ENTITY], так покрытие будет более плотным.	0	0.9995291	0.00022286062	0.00024806528
1114	2	Стабильность вилки на баскетбол будет значительно ниже, чем в футболе, нужно это осознавать и понимать, что если вы не успеваете пока что, то лучше брать футбол.	баскетбол	футбол			Стабильность вилки на [FIRST_ENTITY] будет значительно ниже, чем в [SECOND_ENTITY], нужно это осознавать и понимать, что если вы не успеваете пока что, то лучше брать [SECOND_ENTITY].	2	0.0011824344	0.0006801575	0.99813735
1115	0	— плюсы и минусы html — как связаны html, css и javascript — понимание html и улучшение ваших знаний html.	javascript	html, css			— плюсы и минусы [SECOND_ENTITY] — как связаны [SECOND_ENTITY] и [FIRST_ENTITY] — понимание html и улучшение ваших знаний html.	0	0.9994159	0.00030139473	0.00028268763
1116	0	Airbus также ответил на опасения, высказанные boeing по поводу конструкции своего новейшего узкофюзеляжного самолета a321xlr.	Boeing	Airbus	самолет		[SECOND_ENTITY] также ответил на опасения, высказанные [FIRST_ENTITY] по поводу конструкции своего новейшего узкофюзеляжного самолета a321xlr.	0	0.95100784	0.04352439	0.0054678125
1117	2	Не стоит применять тампоны в ночное время – лучше воспользоваться прокладками.	тампон	прокладк			Не стоит применять [FIRST_ENTITY] в ночное время – лучше воспользоваться [SECOND_ENTITY].	2	0.0019764432	0.001050051	0.9969735
1118	1	Керамические ножи примерно в два раза легче, чем стальной нож, а это значит, что вы сможете нарезать продукты, приложив вдвое меньше усилий.	стальн	керамическ	нож		[SECOND_ENTITY] ножи примерно в два раза легче, чем [FIRST_ENTITY] нож, а это значит, что вы сможете нарезать продукты, приложив вдвое меньше усилий.	1	0.0011710674	0.9985763	0.00025262567
1119	0	Улучшения просмотра web-страниц в internet explorer и firefox.	Internet, Explorer	Firefox			Улучшения просмотра web-страниц в [FIRST_ENTITY] и [SECOND_ENTITY].	0	0.9995521	0.00020434309	0.00024358972
1120	0	Ознакомьтесь с продуктами, упомянутыми в этой статье: iphone xs (от 999, 99 долларов сша при лучшей покупке) google pixel 3 (от 799, 99 долларов сша при лучшей покупке) 1.	google, pixel	iphone, 7			Ознакомьтесь с продуктами, упомянутыми в этой статье: [SECOND_ENTITY] xs (от 999, 99 долларов сша при лучшей покупке) [FIRST_ENTITY] 3 (от 799, 99 долларов сша при лучшей покупке) 1.	0	0.99824536	0.0010352818	0.00071935065
1121	0	Разумеется, microsoft сама заинтересована в улучшении wsl, и тёрнер утверждает, что конечная цель всего этого состоит в том, чтобы сделать эту подсистему полностью совместимой со всеми инструментами разработки для linux.	linux	Microsoft			Разумеется, [SECOND_ENTITY] сама заинтересована в улучшении wsl, и тёрнер утверждает, что конечная цель всего этого состоит в том, чтобы сделать эту подсистему полностью совместимой со всеми инструментами разработки для [FIRST_ENTITY].	0	0.99790096	0.0012738424	0.0008252153
1122	0	Но есть и такие люди, как моя собака баффи, «которые никогда не встречались с незнакомцем».«другими словами, она считает каждого, кого встречает, своим новым лучшим другом!	собак	люд			Но есть и такие [SECOND_ENTITY], как моя [FIRST_ENTITY] баффи, «которые никогда не встречались с незнакомцем».«другими словами, она считает каждого, кого встречает, своим новым лучшим другом!	0	0.997018	0.0017327293	0.0012493223
1123	0	Применение нанеси маску на очищенную кожу лица с помощью косметической кисти или спонжа, избегая области вокруг глаз.	кист	спонж			Применение нанеси маску на очищенную кожу лица с помощью косметической [FIRST_ENTITY] или [SECOND_ENTITY], избегая области вокруг глаз.	0	0.9995535	0.00020061628	0.00024584075
1124	0	Например, на подвижную часть века вбиваются темные тени, выше – светлее, все тщательно размывается при помощи кисти или спонжа.	кист	спонж			Например, на подвижную часть века вбиваются темные тени, выше – светлее, все тщательно размывается при помощи [FIRST_ENTITY] или [SECOND_ENTITY].	0	0.9995566	0.00019540955	0.00024797933
1125	0	Стало известно, чего ждать от microsoft edge: поддержка linux, темы chrome и многое другое microsoft работает над рядом новых функций и улучшений для обновлённого браузера edge на базе chromium.	linux	Microsoft			Стало известно, чего ждать от [SECOND_ENTITY] edge: поддержка [FIRST_ENTITY], темы chrome и многое другое [SECOND_ENTITY] работает над рядом новых функций и улучшений для обновлённого браузера edge на базе chromium.	0	0.99839044	0.0009660286	0.0006435279
1126	2	Новичку труднее работать с мягкой поверхностью, поэтому для декупажа старого чемодана лучше взять аксессуар с жестким корпусом.	жестк	мягк	чемодан		Новичку труднее работать с [SECOND_ENTITY] поверхностью, поэтому для декупажа старого чемодана лучше взять аксессуар с [FIRST_ENTITY] корпусом.	2	0.07001737	0.0054414086	0.9245412
1127	0	Российскую общественность гораздо больше беспокоит возможность чрезмерного сближения сша и китая, которые смогут потом безраздельно править миром.	сша	кита		больш	Российскую общественность гораздо больше беспокоит возможность чрезмерного сближения [FIRST_ENTITY] и [SECOND_ENTITY], которые смогут потом безраздельно править миром.	0	0.99954236	0.00021095209	0.00024675994
1128	0	При выборе операционной системы виртуального веб-сервера часто ориентируются или по программному обеспечению (если нужен php/mysql — linux, если asp/asp.net — windows) или просто потому, что считается, что linux для сервера лучше.	ASP	PHP			При выборе операционной системы виртуального веб-сервера часто ориентируются или по программному обеспечению (если нужен [SECOND_ENTITY]/mysql — linux, если [FIRST_ENTITY]/[FIRST_ENTITY].net — windows) или просто потому, что считается, что linux для сервера лучше.	0	0.9995308	0.00021839712	0.0002508692
1129	0	Для поступления на англоязычную программу обучения в зарубежные вузы кандидатам приходится принимать решение, к какому тесту по английскому языку лучше готовиться - к ielts или toefl.	IELTS	TOEFL			Для поступления на англоязычную программу обучения в зарубежные вузы кандидатам приходится принимать решение, к какому тесту по английскому языку лучше готовиться - к [FIRST_ENTITY] или [SECOND_ENTITY].	0	0.99953556	0.00021880551	0.00024567207
1130	0	Super versatile можно выполнять за пределами помещения недостатки сварки штангой мессье, чем mig или tig образует шлак необходима замена электродов не подходит для тонких металлов ручная сварка сильнее, чем mig?	mig	tig		сварк	Super versatile можно выполнять за пределами помещения недостатки сварки штангой мессье, чем [FIRST_ENTITY] или [SECOND_ENTITY] образует шлак необходима замена электродов не подходит для тонких металлов ручная сварка сильнее, чем [FIRST_ENTITY]?	0	0.99944013	0.00028661033	0.00027323078
1131	0	В лучшем случае грязные кисти и спонжи просто плохо справляются со своими функциями: тон наносится неравномерно, пудра ложится хлопьями.	кист	спонж			В лучшем случае грязные [FIRST_ENTITY] и [SECOND_ENTITY] просто плохо справляются со своими функциями: тон наносится неравномерно, пудра ложится хлопьями.	0	0.9994005	0.00030388116	0.00029557
1132	0	Каждая женщина при выполнении макияжа должна иметь: тональное средство; корректор; румяна; пудру; тени; тушь; карандаш для губ; помаду; блеск для губ; кисточки для макияжа, спонжи, аппликаторы; средства для снятия макияжа и очищения лица.	кист	спонж			Каждая женщина при выполнении макияжа должна иметь: тональное средство; корректор; румяна; пудру; тени; тушь; карандаш для губ; помаду; блеск для губ; [FIRST_ENTITY] для макияжа, [SECOND_ENTITY], аппликаторы; средства для снятия макияжа и очищения лица.	0	0.999506	0.000248444	0.00024561654
1133	0	Наносить крем визажисты рекомендуют при помощи кисти или спонжа — так средство ляжет ровнее.	кист	спонж			Наносить крем визажисты рекомендуют при помощи [FIRST_ENTITY] или [SECOND_ENTITY] — так средство ляжет ровнее.	0	0.99955434	0.00020215249	0.0002434428
1134	1	Наши эксперты согласны с тем, что такие виды спорта, как гольф и теннис, безопаснее контактных видов спорта, таких как баскетбол и футбол.«я бы лично избегал контактных видов спорта, пока мы не лучше осознаем риск передачи», — говорит каран.	баскетбол	футбол			Наши эксперты согласны с тем, что такие виды спорта, как гольф и теннис, безопаснее контактных видов спорта, таких как [FIRST_ENTITY] и [SECOND_ENTITY].«я бы лично избегал контактных видов спорта, пока мы не лучше осознаем риск передачи», — говорит каран.	0	0.9995166	0.00023750552	0.0002459794
1135	0	Некоторые из лучших мест для медового месяца в европе можно посетить из этого аэропорта, например, из лондона и парижа.	лондон	париж			Некоторые из лучших мест для медового месяца в европе можно посетить из этого аэропорта, например, из [FIRST_ENTITY] и [SECOND_ENTITY].	0	0.99954814	0.00020707265	0.00024472343
1136	0	Исследования показали, что кремы или скрабы с кофеином, имбирем, зеленым или черным чаем также могут (ключевое слово!) помочь, улучшая.	коф	ча		кофеин	Исследования показали, что кремы или скрабы с [FIRST_ENTITY], имбирем, зеленым или черным [SECOND_ENTITY] также могут (ключевое слово!) помочь, улучшая.	0	0.9995004	0.00024770494	0.00025193323
1137	1	А что касается духовки, то в электрической выпечка получается намного лучше, чем в газовой.	газов	электрическ	духовк	выпечк	А что касается духовки, то в [SECOND_ENTITY] выпечка получается намного лучше, чем в [FIRST_ENTITY].	1	0.00096490374	0.9987941	0.00024101151
1138	0	Kexi, конкурент access для linux, уже выходит в версии 3 kexi - это база данных, которая по умолчанию входит в calligra и кажется лучшей, имитирующей работу microsoft access, но в ubuntu.	linux	Microsoft			Kexi, конкурент access для [FIRST_ENTITY], уже выходит в версии 3 kexi - это база данных, которая по умолчанию входит в calligra и кажется лучшей, имитирующей работу [SECOND_ENTITY] access, но в ubuntu.	0	0.95023125	0.036519233	0.013249607
1139	0	Мы поможем исследовать её и стать немножко ближе к мировым экспертам спонжа и кисточек.	кист	спонж			Мы поможем исследовать её и стать немножко ближе к мировым экспертам [SECOND_ENTITY] и [FIRST_ENTITY].	0	0.9995437	0.00020706798	0.0002490968
1140	0	Это разумный выбор для тех, кто лучше положит несколько десятков тысяч долларов на счет в банке, чем выбросит их на bmw, mercedes, audi, lexus, acura и подобные.	BMW	Audi			Это разумный выбор для тех, кто лучше положит несколько десятков тысяч долларов на счет в банке, чем выбросит их на [FIRST_ENTITY], mercedes, [SECOND_ENTITY], lexus, acura и подобные.	0	0.9994854	0.000252052	0.00026261303
1141	1	Парацетамол или ибупрофен можно использовать для снижения температуры и облегчения любых болей, если вам или вашему ребенку неудобно.(аспирин нельзя давать детям до 16 лет).	ибупрофен	аспирин		температур	Парацетамол или [FIRST_ENTITY] можно использовать для снижения температуры и облегчения любых болей, если вам или вашему ребенку неудобно.([SECOND_ENTITY] нельзя давать детям до 16 лет).	0	0.9792094	0.01692232	0.0038682765
1142	0	Напомним, в рейтинг городов также вошли и российские города, среди которых лучшим стал нижний новгород, который признан более комфортным, чем москва, санкт-петербург, лондон и париж.	лондон	париж			Напомним, в рейтинг городов также вошли и российские города, среди которых лучшим стал нижний новгород, который признан более комфортным, чем москва, санкт-петербург, [FIRST_ENTITY] и [SECOND_ENTITY].	0	0.9995409	0.00021630578	0.00024278038
1143	1	Основные темы: – дизайн-процессы в студии и в компании – коммуникации с коллегами – презентация макетов – figma и почему её недостаточно – чем интерфейс playstation лучше интерфейса xbox и т.д....	Xbox	PlayStation			Основные темы: – дизайн-процессы в студии и в компании – коммуникации с коллегами – презентация макетов – figma и почему её недостаточно – чем интерфейс [SECOND_ENTITY] лучше интерфейса [FIRST_ENTITY] и т.д....	0	0.97281265	0.018271122	0.008916259
1144	0	(пробовала наносить и кистью, но пудра расходуется намного быстрее, а вложенным спонжиком получается долго).все знакомые пробовали и все в восторге.	кист	спонж			(пробовала наносить и [FIRST_ENTITY], но пудра расходуется намного быстрее, а вложенным [SECOND_ENTITY] получается долго).все знакомые пробовали и все в восторге.	2	0.0031487918	0.0008733216	0.99597794
1145	0	Мы уверены, что среди миллионов людей для собак найдётся самый лучший хозяин.	собак	люд			Мы уверены, что среди миллионов [SECOND_ENTITY] для [FIRST_ENTITY] найдётся самый лучший хозяин.	0	0.9981285	0.0011035163	0.000768044
1146	0	Модель находится в числе самых продаваемых кроссоверов благодаря выигрышному сочетанию комфорта, безопасности и ездовых качеств на фоне ближайших конкурентов – тойота рав4, киа спортейдж, форд куга и ситроен с4 aircross.	форд	тойот			Модель находится в числе самых продаваемых кроссоверов благодаря выигрышному сочетанию комфорта, безопасности и ездовых качеств на фоне ближайших конкурентов – [SECOND_ENTITY] рав4, киа спортейдж, [FIRST_ENTITY] куга и ситроен с4 aircross.	0	0.9989489	0.00061383663	0.00043724055
1147	1	Если ситуация будет развиваться по такому же сценарию, то, как ожидается, в ближайшие годы доля сша в производстве чипов сократится еще больше, отчасти потому, что производственные мощности китая растут очень быстро.	сша	кита		больш	Если ситуация будет развиваться по такому же сценарию, то, как ожидается, в ближайшие годы доля [FIRST_ENTITY] в производстве чипов сократится еще больше, отчасти потому, что производственные мощности [SECOND_ENTITY] растут очень быстро.	2	0.004646279	0.0011829606	0.9941707
1148	0	В результате выяснилось, что кошки хуже собак понимают эмоции людей...	собак	люд			В результате выяснилось, что кошки хуже [FIRST_ENTITY] понимают эмоции [SECOND_ENTITY]...	0	0.843539	0.072935216	0.08352587
1149	0	После 16.00 кофеиносодержащие напитки, крепкий черный и зеленый чай лучше всего не пить, чтобы не возбуждать нервную систему.	коф	ча		кофеин	После 16.00 [FIRST_ENTITY] напитки, крепкий черный и зеленый [SECOND_ENTITY] лучше всего не пить, чтобы не возбуждать нервную систему.	0	0.9991671	0.00045269998	0.000380182
1150	0	Как выше он призывал стихии к их обличению, так теперь сравнивает их не с людьми, но с бессловесными животными, и притом с бессмысленнейшими, и показывает, что они хуже этих животных.	люд	животн			Как выше он призывал стихии к их обличению, так теперь сравнивает их не с [FIRST_ENTITY], но с бессловесными [SECOND_ENTITY], и притом с бессмысленнейшими, и показывает, что они хуже этих [SECOND_ENTITY].	1	0.12108668	0.7674215	0.11149195
1151	0	Курс был обновлен, чтобы быть готовым к 2022 году, и вы будете изучать новейшие инструменты и технологии, используемые в таких крупных компаниях, как apple, google и netflix.	Apple	Google		технолог	Курс был обновлен, чтобы быть готовым к 2022 году, и вы будете изучать новейшие инструменты и технологии, используемые в таких крупных компаниях, как [FIRST_ENTITY], [SECOND_ENTITY] и netflix.	0	0.99955183	0.00020594298	0.00024225871
1152	0	10 декабря отношения между лондоном и парижем могут еще сильнее обостриться.	лондон	париж			10 декабря отношения между [FIRST_ENTITY] и [SECOND_ENTITY] могут еще сильнее обостриться.	0	0.9995117	0.00022889131	0.00025934013
1153	2	Однако разница между катанием на лыжах и сноубордом заключается в том, что если вы научитесь кататься на сноуборде, будет намного легче достичь продвинутого уровня.между тем лыжникам гораздо сложнее стать опытными гонщиками.	лыж	сноуборд		сложн	Однако разница между катанием на [FIRST_ENTITY] и [SECOND_ENTITY] заключается в том, что если вы научитесь кататься на [SECOND_ENTITY], будет намного легче достичь продвинутого уровня.между тем [FIRST_ENTITY] гораздо сложнее стать опытными гонщиками.	0	0.9969258	0.002443943	0.00063035346
1154	0	Читайте также какой автомобиль лучше купить volkswagen jetta или hyundai solaris даём фору кроссоверу bmw x3 в состязании с audi q5 цены на bmw стартуют с 2, 95 млн рублей за xdrive20i (184 л.с.).	BMW	Audi			Читайте также какой автомобиль лучше купить volkswagen jetta или hyundai solaris даём фору кроссоверу [FIRST_ENTITY] x3 в состязании с [SECOND_ENTITY] q5 цены на [FIRST_ENTITY] стартуют с 2, 95 млн рублей за xdrive20i (184 л.с.).	0	0.992695	0.0047643627	0.0025407402
1155	0	Среди вознаграждений для лучших гемблеров есть и бездепозитные бонусы, и современная техника и гаджеты от топовых мировых брендов, и элитные алкогольные напитки, и незабываемые путешествия в лондон и париж, игровые автоматы скалолаз без регистраций.	лондон	париж			Среди вознаграждений для лучших гемблеров есть и бездепозитные бонусы, и современная техника и гаджеты от топовых мировых брендов, и элитные алкогольные напитки, и незабываемые путешествия в [FIRST_ENTITY] и [SECOND_ENTITY], игровые автоматы скалолаз без регистраций.	0	0.999559	0.00019487052	0.00024621375
1156	0	Если у вас дома есть дети или домашние животные, осы могут ужалить и травмировать людей, поэтому лучше не подпускать их к себе.	люд	животн			Если у вас дома есть дети или домашние [SECOND_ENTITY], осы могут ужалить и травмировать [FIRST_ENTITY], поэтому лучше не подпускать их к себе.	0	0.9932325	0.0043596304	0.0024080046
1157	0	Чай, кофе и шоколад содержат кофеин, поэтому лучше вообще избегать его, но если вы чувствуете, что действительно не можете обойтись без кофеина, уменьшите количество до двух чашек в день.	коф	ча		кофеин	[SECOND_ENTITY], [FIRST_ENTITY] и шоколад содержат [FIRST_ENTITY], поэтому лучше вообще избегать его, но если вы чувствуете, что действительно не можете обойтись без [FIRST_ENTITY], уменьшите количество до двух [SECOND_ENTITY] в день.	0	0.9984085	0.0009227452	0.00066878385
